Instance                      Max Toggles   Total Toggles   Internal   Switching     Leakage       Total  Percentage    Cell
                              Input Pins    Output Pins     Power      Power         Power         Power  (%)           Name
----------------------------------------------------------------------------------------------------------------------------
mul_A2_mult_16_n37             7.807e+07   3.816e-15         1.1   0.0001803     0.02338 
mul_B2_mult_16_n80             8.072e+07   3.665e-15         1.1    0.000179     0.02322 
n22                            1.643e+08   1.795e-15         1.1   0.0001785     0.02315 
mul_A2_mult_16_n42              7.06e+07   4.178e-15         1.1   0.0001785     0.02315 
add_B1_add_16_carry[2]         9.446e+07   3.122e-15         1.1   0.0001784     0.02314 
mul_A1_mult_16_n6              9.373e+07   3.146e-15         1.1   0.0001784     0.02314 
mul_A2_mult_16_n60             7.349e+07   4.009e-15         1.1   0.0001782     0.02312 
add_A0_add_16_carry[7]         1.014e+08   2.904e-15         1.1   0.0001782     0.02311 
mul_A2_mult_16_n80             7.904e+07   3.668e-15         1.1   0.0001754     0.02275 
add_B1_add_16_carry[3]         9.181e+07   3.132e-15         1.1    0.000174     0.02256 
mul_A1_mult_16_n7              8.892e+07   3.205e-15         1.1   0.0001724     0.02236 
mul_B1_mult_16_n6              9.663e+07   2.925e-15         1.1    0.000171     0.02218 
n196                           2.031e+08   1.382e-15         1.1   0.0001699     0.02203 
mul_A1_mult_16_n68             7.181e+07   3.874e-15         1.1   0.0001683     0.02183 
n202                           1.846e+08     1.5e-15         1.1   0.0001675     0.02172 
mul_A2_mult_16_n333            5.373e+07   5.134e-15         1.1   0.0001669     0.02165 
mul_B1_mult_16_n28             6.747e+07    4.05e-15         1.1   0.0001653     0.02144 
mul_A1_mult_16_n28             6.747e+07   4.034e-15         1.1   0.0001647     0.02136 
mul_B2_mult_16_n28             6.747e+07   4.034e-15         1.1   0.0001647     0.02136 
add_A1_add_16_n1               9.205e+07   2.921e-15         1.1   0.0001627      0.0211 
DOUT[2]                        3.325e+07   8.009e-15         1.1   0.0001611      0.0209 
mul_A1_mult_16_n84              7.06e+07   3.724e-15         1.1   0.0001591     0.02063 
mul_B1_mult_16_n60             5.759e+07   4.564e-15         1.1    0.000159     0.02062 
mul_A1_mult_16_n60             6.482e+07   4.048e-15         1.1   0.0001587     0.02059 
mul_B2_mult_16_n45             6.313e+07   4.138e-15         1.1    0.000158      0.0205 
mul_B2_mult_16_n56             6.458e+07   4.027e-15         1.1   0.0001573     0.02041 
n194                           1.906e+08   1.364e-15         1.1   0.0001573      0.0204 
mul_B1_mult_16_n7              8.892e+07   2.917e-15         1.1   0.0001569     0.02035 
mul_A2_mult_16_n28              6.12e+07   4.227e-15         1.1   0.0001565      0.0203 
mul_A2_mult_16_n46             8.627e+07   2.996e-15         1.1   0.0001564     0.02028 
mul_A2_mult_16_n9              8.361e+07   3.077e-15         1.1   0.0001557     0.02019 
mul_B1_mult_16_n34             6.193e+07   4.131e-15         1.1   0.0001548     0.02007 
FE_DBTN4_int_reg_2d_9          4.578e+06    5.57e-14         1.1   0.0001543     0.02001 
mul_A2_mult_16_n10             8.747e+07   2.905e-15         1.1   0.0001537     0.01994 
mul_B2_mult_16_n37             6.289e+07   4.031e-15         1.1   0.0001534     0.01989 
mul_A2_mult_16_n58             6.048e+07   4.185e-15         1.1   0.0001531     0.01986 
mul_B2_mult_16_n50             3.855e+07   6.555e-15         1.1   0.0001529     0.01983 
mul_B1_mult_16_n35             4.289e+07   5.884e-15         1.1   0.0001527      0.0198 
n211                           1.651e+08   1.526e-15         1.1   0.0001524     0.01976 
mul_B1_mult_16_n67             5.133e+07   4.898e-15         1.1   0.0001521     0.01972 
mul_B0_mult_16_n402            1.453e+08    1.73e-15         1.1   0.0001521     0.01972 
n200                            1.79e+08   1.401e-15         1.1   0.0001518     0.01968 
n206                           1.824e+08   1.373e-15         1.1   0.0001515     0.01965 
mul_A1_mult_16_n51             6.217e+07   4.025e-15         1.1   0.0001514     0.01964 
mul_A2_mult_16_n68             6.361e+07   3.926e-15         1.1   0.0001511     0.01959 
mul_B1_mult_16_n84              6.53e+07   3.816e-15         1.1   0.0001508     0.01955 
mul_B1_mult_16_n51             6.699e+07   3.718e-15         1.1   0.0001507     0.01954 
mul_B0_mult_16_n397            1.263e+08    1.97e-15         1.1   0.0001505     0.01951 
FE_DBTN9_int_reg_1d_9          4.578e+06   5.428e-14         1.1   0.0001503      0.0195 
mul_B2_mult_16_n58             6.265e+07    3.96e-15         1.1   0.0001501     0.01947 
mul_A1_mult_16_n35             4.289e+07   5.753e-15         1.1   0.0001493     0.01936 
mul_A1_mult_16_n34             6.193e+07   3.967e-15         1.1   0.0001486     0.01928 
mul_A1_mult_16_n74             6.867e+07   3.575e-15         1.1   0.0001485     0.01926 
mul_A2_mult_16_n64             5.904e+07   4.154e-15         1.1   0.0001484     0.01924 
add_A0_add_16_carry[5]         7.687e+07   3.176e-15         1.1   0.0001477     0.01916 
mul_B2_mult_16_n60             5.494e+07   4.376e-15         1.1   0.0001454     0.01886 
mul_B1_mult_16_n144            5.518e+07    4.35e-15         1.1   0.0001452     0.01884 
mul_B0_mult_16_n409            1.296e+08   1.825e-15         1.1   0.0001431     0.01857 
n208                           1.827e+08   1.285e-15         1.1    0.000142     0.01841 
mul_B2_mult_16_n46             7.759e+07   3.014e-15         1.1   0.0001415     0.01835 
mul_B0_mult_16_n407            1.287e+08   1.812e-15         1.1   0.0001411     0.01829 
mul_B2_mult_16_n35             3.831e+07   6.083e-15         1.1    0.000141     0.01829 
mul_A1_mult_16_n30             7.205e+07   3.235e-15         1.1    0.000141     0.01829 
FE_DBTN3_int_reg_2d_7          4.578e+06   5.082e-14         1.1   0.0001408     0.01826 
mul_A2_mult_16_n51             6.048e+07   3.837e-15         1.1   0.0001404     0.01821 
mul_B1_mult_16_n68             6.506e+07   3.555e-15         1.1   0.0001399     0.01815 
mul_A2_mult_16_n315            7.952e+07   2.897e-15         1.1   0.0001394     0.01808 
n204                            1.66e+08   1.387e-15         1.1   0.0001393     0.01807 
mul_B2_mult_16_n34             5.663e+07   4.057e-15         1.1    0.000139     0.01803 
mul_B2_mult_16_n67             5.566e+07   4.103e-15         1.1   0.0001382     0.01792 
mul_A1_mult_16_n42             5.012e+07   4.551e-15         1.1    0.000138      0.0179 
mul_A1_mult_16_n40             7.398e+07   3.081e-15         1.1   0.0001379     0.01788 
mul_B0_mult_16_n411            1.267e+08   1.796e-15         1.1   0.0001377     0.01786 
mul_A2_mult_16_n308            5.663e+07       4e-15         1.1    0.000137     0.01777 
FE_DBTN8_int_reg_1d_7          4.578e+06   4.919e-14         1.1   0.0001362     0.01767 
mul_B2_mult_16_n88             6.145e+07   3.656e-15         1.1   0.0001359     0.01763 
add_A0_add_16_n1               7.711e+07   2.906e-15         1.1   0.0001356     0.01758 
mul_B2_mult_16_n10             7.036e+07   3.178e-15         1.1   0.0001353     0.01754 
mul_A1_mult_16_n37             5.952e+07   3.738e-15         1.1   0.0001346     0.01746 
mul_A2_mult_16_n40             7.494e+07   2.949e-15         1.1   0.0001337     0.01734 
mul_B1_mult_16_n30             7.205e+07   3.048e-15         1.1   0.0001329     0.01723 
mul_B1_mult_16_n40             7.398e+07   2.965e-15         1.1   0.0001327     0.01721 
mul_A2_mult_16_n84             6.169e+07    3.54e-15         1.1   0.0001321     0.01713 
mul_B2_mult_16_n147            5.205e+07   4.191e-15         1.1    0.000132     0.01712 
mul_B2_mult_16_n149            6.265e+07   3.466e-15         1.1   0.0001314     0.01704 
mul_B2_mult_16_n43             5.277e+07   4.106e-15         1.1   0.0001311       0.017 
mul_A2_mult_16_n30             6.169e+07   3.507e-15         1.1   0.0001309     0.01698 
mul_B1_mult_16_n37             5.952e+07   3.629e-15         1.1   0.0001307     0.01695 
mul_A1_mult_16_n139            5.446e+07   3.965e-15         1.1   0.0001306     0.01694 
mul_B1_mult_16_n147            5.518e+07   3.901e-15         1.1   0.0001302     0.01689 
n210                           1.684e+08   1.278e-15         1.1   0.0001302     0.01689 
mul_B2_mult_16_n84             5.807e+07   3.699e-15         1.1     0.00013     0.01686 
mul_A2_mult_16_n88                 6e+07   3.533e-15         1.1   0.0001282     0.01663 
mul_A1_mult_16_n76             6.771e+07   3.128e-15         1.1   0.0001281     0.01662 
mul_B1_mult_16_n88             5.831e+07   3.632e-15         1.1   0.0001281     0.01662 
mul_A2_mult_16_n318            5.928e+07   3.569e-15         1.1    0.000128      0.0166 
mul_B1_mult_16_n50             3.205e+07   6.593e-15         1.1   0.0001278     0.01658 
mul_B2_mult_16_n54             7.084e+07   2.969e-15         1.1   0.0001272      0.0165 
mul_B2_mult_16_n68             5.687e+07   3.692e-15         1.1    0.000127     0.01648 
mul_B1_mult_16_n74             5.831e+07   3.593e-15         1.1   0.0001268     0.01644 
mul_A1_mult_16_n400            5.566e+07   3.764e-15         1.1   0.0001267     0.01644 
mul_B1_mult_16_n10             7.012e+07   2.981e-15         1.1   0.0001265      0.0164 
mul_A2_mult_16_n74             5.614e+07   3.709e-15         1.1    0.000126     0.01634 
mul_A1_mult_16_n56             5.301e+07   3.919e-15         1.1   0.0001257      0.0163 
mul_A1_mult_16_n8              7.181e+07   2.888e-15         1.1   0.0001255     0.01627 
mul_A1_mult_16_n108            5.349e+07   3.864e-15         1.1   0.0001251     0.01622 
n107                           4.337e+07   4.751e-15         1.1   0.0001247     0.01617 
mul_B1_mult_16_n8              7.036e+07   2.921e-15         1.1   0.0001244     0.01613 
mul_B1_mult_16_n138            5.398e+07   3.805e-15         1.1   0.0001243     0.01612 
mul_B2_mult_16_n138            5.229e+07   3.928e-15         1.1   0.0001243     0.01612 
mul_B2_mult_16_n57             4.916e+07   4.156e-15         1.1   0.0001236     0.01603 
mul_B2_mult_16_n72             4.843e+07   4.217e-15         1.1   0.0001236     0.01603 
mul_A1_mult_16_n64              4.94e+07    4.13e-15         1.1   0.0001234     0.01601 
mul_B1_mult_16_n56             5.301e+07   3.839e-15         1.1   0.0001231     0.01597 
mul_A1_mult_16_n144            5.518e+07   3.661e-15         1.1   0.0001222     0.01585 
mul_B2_mult_16_n30             6.699e+07   3.013e-15         1.1   0.0001221     0.01584 
mul_B2_mult_16_n333            3.855e+07   5.233e-15         1.1   0.0001221     0.01583 
mul_A2_mult_16_n57             4.892e+07   4.116e-15         1.1   0.0001218      0.0158 
mul_B1_mult_16_n79             5.398e+07   3.727e-15         1.1   0.0001217     0.01578 
mul_A2_mult_16_n141            5.663e+07   3.542e-15         1.1   0.0001214     0.01574 
mul_B1_mult_16_n24             4.819e+07   4.158e-15         1.1   0.0001212     0.01572 
mul_A2_mult_16_n22             5.301e+07   3.778e-15         1.1   0.0001212     0.01571 
mul_A2_mult_16_n32             4.771e+07   4.197e-15         1.1   0.0001212     0.01571 
mul_B1_mult_16_n139            5.446e+07   3.675e-15         1.1   0.0001211      0.0157 
mul_B1_mult_16_n64             4.747e+07    4.21e-15         1.1   0.0001209     0.01568 
mul_A1_mult_16_n50             3.205e+07   6.218e-15         1.1   0.0001206     0.01564 
mul_A2_mult_16_n34             4.916e+07   4.047e-15         1.1   0.0001204     0.01561 
mul_B1_mult_16_n42             5.012e+07   3.966e-15         1.1   0.0001203      0.0156 
mul_A1_mult_16_n22             5.205e+07   3.798e-15         1.1   0.0001196     0.01551 
mul_B1_mult_16_n22             5.205e+07   3.787e-15         1.1   0.0001192     0.01547 
mul_A1_mult_16_n24             4.819e+07   4.079e-15         1.1   0.0001189     0.01542 
mul_B1_mult_16_n58             4.843e+07   4.054e-15         1.1   0.0001188     0.01541 
mul_A1_mult_16_n58             4.843e+07   4.052e-15         1.1   0.0001187      0.0154 
mul_B1_mult_16_n319            5.253e+07   3.733e-15         1.1   0.0001187     0.01539 
mul_B1_mult_16_n132            4.289e+07    4.57e-15         1.1   0.0001186     0.01538 
mul_A1_mult_16_n45             4.482e+07   4.371e-15         1.1   0.0001185     0.01537 
mul_B2_mult_16_n64             4.506e+07   4.341e-15         1.1   0.0001183     0.01535 
mul_A2_mult_16_n54             6.723e+07   2.903e-15         1.1   0.0001181     0.01531 
mul_A2_mult_16_n147            4.458e+07   4.374e-15         1.1    0.000118      0.0153 
mul_A1_mult_16_n9              5.518e+07   3.529e-15         1.1   0.0001178     0.01528 
mul_A2_mult_16_n43             4.916e+07   3.959e-15         1.1   0.0001177     0.01527 
mul_B1_mult_16_n85             4.771e+07   4.078e-15         1.1   0.0001177     0.01527 
mul_B2_mult_16_n316            5.639e+07   3.446e-15         1.1   0.0001176     0.01525 
mul_B2_mult_16_n32             4.988e+07   3.883e-15         1.1   0.0001172      0.0152 
mul_A1_mult_16_n75             5.108e+07   3.789e-15         1.1   0.0001171     0.01519 
mul_B2_mult_16_n79             5.542e+07   3.492e-15         1.1   0.0001171     0.01519 
mul_B1_mult_16_n316            5.494e+07   3.513e-15         1.1   0.0001168     0.01515 
mul_B2_mult_16_n22             5.157e+07   3.743e-15         1.1   0.0001168     0.01515 
mul_B1_mult_16_n48             4.819e+07   3.999e-15         1.1   0.0001166     0.01512 
mul_A1_mult_16_n29             5.711e+07   3.356e-15         1.1   0.0001159     0.01504 
mul_B1_mult_16_n45             4.482e+07    4.26e-15         1.1   0.0001155     0.01498 
mul_A2_mult_16_n395            7.952e+07   2.399e-15         1.1   0.0001154     0.01497 
mul_A2_mult_16_n322            5.229e+07   3.627e-15         1.1   0.0001147     0.01488 
mul_A1_mult_16_n316            5.518e+07   3.437e-15         1.1   0.0001147     0.01488 
mul_A1_mult_16_n318             5.47e+07   3.466e-15         1.1   0.0001147     0.01488 
mul_B1_mult_16_n9              6.386e+07   2.962e-15         1.1   0.0001144     0.01484 
mul_B1_mult_16_n75             4.361e+07   4.336e-15         1.1   0.0001144     0.01484 
mul_A2_mult_16_n149            5.614e+07   3.355e-15         1.1    0.000114     0.01478 
mul_B2_mult_16_n42             5.157e+07   3.641e-15         1.1   0.0001136     0.01473 
mul_A1_mult_16_n88             5.277e+07   3.531e-15         1.1   0.0001127     0.01462 
add_B1_add_16_n1                6.41e+07   2.906e-15         1.1   0.0001127     0.01461 
mul_A1_mult_16_n32             4.602e+07   4.046e-15         1.1   0.0001126     0.01461 
mul_A2_mult_16_n138            4.771e+07   3.902e-15         1.1   0.0001126     0.01461 
mul_A1_mult_16_n67             4.651e+07   3.975e-15         1.1   0.0001118      0.0145 
mul_B1_mult_16_n333            3.205e+07   5.766e-15         1.1   0.0001118      0.0145 
mul_B1_mult_16_n57             4.506e+07   4.085e-15         1.1   0.0001114     0.01444 
mul_B1_mult_16_n148            5.831e+07   3.156e-15         1.1   0.0001113     0.01444 
mul_B1_mult_16_n108            5.349e+07    3.44e-15         1.1   0.0001113     0.01444 
mul_B1_mult_16_n46             6.313e+07   2.914e-15         1.1   0.0001113     0.01443 
mul_B1_mult_16_n32             4.602e+07   3.983e-15         1.1   0.0001109     0.01438 
mul_A2_mult_16_n35             3.373e+07   5.421e-15         1.1   0.0001106     0.01435 
mul_A2_mult_16_n144            4.217e+07   4.322e-15         1.1   0.0001103      0.0143 
mul_A2_mult_16_n56             4.723e+07   3.848e-15         1.1     0.00011     0.01426 
mul_A1_mult_16_n85             4.771e+07   3.805e-15         1.1   0.0001098     0.01424 
mul_A1_mult_16_n46             6.313e+07   2.875e-15         1.1   0.0001098     0.01424 
mul_A2_mult_16_n319            4.964e+07   3.642e-15         1.1   0.0001094     0.01418 
mul_A1_mult_16_n146            5.687e+07   3.173e-15         1.1   0.0001092     0.01416 
mul_B1_mult_16_n54             6.217e+07   2.898e-15         1.1    0.000109     0.01414 
mul_A1_mult_16_n48             4.819e+07   3.735e-15         1.1   0.0001089     0.01412 
mul_A1_mult_16_n138            4.723e+07   3.809e-15         1.1   0.0001088     0.01412 
mul_B1_mult_16_n318            5.157e+07   3.479e-15         1.1   0.0001085     0.01408 
mul_B2_mult_16_n74             5.084e+07   3.527e-15         1.1   0.0001085     0.01407 
add_A0_add_16_carry[2]          6.12e+07   2.929e-15         1.1   0.0001084     0.01406 
mul_A2_mult_16_n145            5.205e+07   3.423e-15         1.1   0.0001078     0.01398 
mul_A1_mult_16_n372            4.337e+07   4.092e-15         1.1   0.0001074     0.01393 
mul_A1_mult_16_n57             4.506e+07   3.932e-15         1.1   0.0001072      0.0139 
mul_B2_mult_16_n132            3.831e+07   4.623e-15         1.1   0.0001072      0.0139 
int_reg_1d[4]                  1.422e+07   1.245e-14         1.1   0.0001071     0.01388 
mul_A1_mult_16_n373            4.337e+07   4.078e-15         1.1    0.000107     0.01388 
mul_A1_mult_16_n54             5.928e+07   2.976e-15         1.1   0.0001067     0.01384 
mul_B2_mult_16_n148            5.759e+07   3.062e-15         1.1   0.0001067     0.01384 
mul_A2_mult_16_n372            4.337e+07   4.049e-15         1.1   0.0001062     0.01378 
mul_B2_mult_16_n137            4.337e+07    4.04e-15         1.1    0.000106     0.01375 
mul_A2_mult_16_n25             2.892e+07   6.036e-15         1.1   0.0001056      0.0137 
mul_A1_mult_16_n371            4.337e+07   4.023e-15         1.1   0.0001056     0.01369 
mul_A1_mult_16_n374            4.361e+07   3.999e-15         1.1   0.0001055     0.01369 
mul_B1_mult_16_n372            4.361e+07   3.992e-15         1.1   0.0001053     0.01366 
mul_A2_mult_16_n29             4.771e+07   3.643e-15         1.1   0.0001052     0.01364 
mul_A2_mult_16_n67             4.313e+07   4.019e-15         1.1   0.0001049      0.0136 
mul_B2_mult_16_n40             5.855e+07   2.953e-15         1.1   0.0001046     0.01357 
mul_A1_mult_16_n341            4.337e+07   3.984e-15         1.1   0.0001045     0.01356 
mul_A1_mult_16_n137            4.289e+07   4.028e-15         1.1   0.0001045     0.01356 
mul_B1_mult_16_n29             5.711e+07   3.009e-15         1.1    0.000104     0.01348 
mul_B1_mult_16_n341            4.337e+07   3.939e-15         1.1   0.0001034     0.01341 
mul_A1_mult_16_n70             5.036e+07   3.392e-15         1.1   0.0001034      0.0134 
mul_B1_mult_16_n146            5.687e+07   2.995e-15         1.1    0.000103     0.01336 
mul_A2_mult_16_n135            4.337e+07   3.922e-15         1.1   0.0001029     0.01335 
mul_B2_mult_16_n372            4.313e+07   3.941e-15         1.1   0.0001029     0.01334 
mul_B1_mult_16_n82             5.614e+07   3.025e-15         1.1   0.0001028     0.01333 
mul_B2_mult_16_n24             4.289e+07   3.952e-15         1.1   0.0001026      0.0133 
mul_B2_mult_16_n76              5.59e+07   3.027e-15         1.1   0.0001024     0.01328 
mul_A2_mult_16_n83              4.94e+07   3.419e-15         1.1   0.0001022     0.01325 
mul_B1_mult_16_n315            5.012e+07   3.359e-15         1.1   0.0001018     0.01321 
n105                           3.349e+07   5.008e-15         1.1   0.0001015     0.01316 
mul_A1_mult_16_n344            4.337e+07   3.867e-15         1.1   0.0001015     0.01316 
mul_B1_mult_16_n76             5.301e+07   3.149e-15         1.1    0.000101      0.0131 
mul_B2_mult_16_n25             2.795e+07   5.946e-15         1.1   0.0001006     0.01304 
mul_A1_mult_16_n79             4.723e+07   3.518e-15         1.1   0.0001005     0.01304 
mul_B2_mult_16_n75             4.554e+07   3.639e-15         1.1   0.0001003     0.01301 
mul_A1_mult_16_n132            4.289e+07   3.863e-15         1.1   0.0001002       0.013 
mul_B1_mult_16_n373            4.337e+07   3.805e-15         1.1   9.983e-05     0.01295 
mul_B0_mult_16_n87             4.867e+07   3.385e-15         1.1   9.967e-05     0.01293 
mul_A1_mult_16_n82             5.614e+07   2.927e-15         1.1   9.941e-05     0.01289 
mul_B2_mult_16_n341            4.313e+07   3.807e-15         1.1   9.935e-05     0.01288 
mul_B1_mult_16_n25             2.819e+07   5.814e-15         1.1   9.916e-05     0.01286 
mul_A2_mult_16_n79             4.819e+07   3.399e-15         1.1    9.91e-05     0.01285 
mul_B2_mult_16_n134            3.831e+07   4.274e-15         1.1   9.907e-05     0.01285 
mul_B1_mult_16_n70             5.542e+07   2.954e-15         1.1   9.904e-05     0.01285 
mul_B2_mult_16_n373            4.337e+07   3.757e-15         1.1    9.86e-05     0.01279 
mul_B1_mult_16_n374            4.361e+07   3.721e-15         1.1   9.819e-05     0.01274 
mul_A2_mult_16_n396            8.145e+07    1.99e-15         1.1   9.804e-05     0.01272 
mul_B2_mult_16_n139            4.289e+07   3.764e-15         1.1   9.767e-05     0.01267 
mul_A1_mult_16_n72             3.928e+07   4.105e-15         1.1   9.754e-05     0.01265 
mul_B2_mult_16_n375            4.313e+07   3.737e-15         1.1   9.752e-05     0.01265 
mul_B2_mult_16_n59             4.313e+07   3.734e-15         1.1   9.743e-05     0.01264 
mul_B2_mult_16_n409            3.807e+07   4.229e-15         1.1   9.742e-05     0.01263 
mul_B2_mult_16_n155            3.253e+07   4.942e-15         1.1   9.725e-05     0.01261 
mul_A1_mult_16_n25             2.819e+07     5.7e-15         1.1   9.723e-05     0.01261 
mul_A2_mult_16_n70             5.036e+07   3.181e-15         1.1   9.691e-05     0.01257 
mul_B1_mult_16_n375            4.361e+07    3.67e-15         1.1   9.683e-05     0.01256 
mul_A2_mult_16_n371            4.337e+07   3.686e-15         1.1   9.673e-05     0.01254 
mul_B1_mult_16_n377            4.337e+07   3.686e-15         1.1   9.672e-05     0.01254 
mul_A2_mult_16_n136            3.831e+07   4.173e-15         1.1   9.672e-05     0.01254 
int_reg_2d[4]                  1.422e+07   1.123e-14         1.1   9.662e-05     0.01253 
mul_A1_mult_16_n377            4.337e+07   3.679e-15         1.1   9.654e-05     0.01252 
mul_B2_mult_16_n377            4.313e+07   3.697e-15         1.1   9.648e-05     0.01251 
mul_B2_mult_16_n23             3.855e+07   4.132e-15         1.1   9.638e-05      0.0125 
mul_B2_mult_16_n344            4.313e+07   3.683e-15         1.1    9.61e-05     0.01246 
mul_B1_mult_16_n376            4.337e+07   3.656e-15         1.1   9.594e-05     0.01244 
mul_A2_mult_16_n373            4.313e+07   3.666e-15         1.1   9.567e-05     0.01241 
mul_B2_mult_16_n308            3.855e+07   4.098e-15         1.1   9.559e-05      0.0124 
mul_A2_mult_16_n341            4.337e+07    3.64e-15         1.1   9.552e-05     0.01239 
mul_B2_mult_16_n322            4.506e+07   3.503e-15         1.1   9.549e-05     0.01239 
mul_B1_mult_16_n23             3.855e+07   4.093e-15         1.1   9.548e-05     0.01238 
mul_B2_mult_16_n371            4.337e+07   3.628e-15         1.1   9.521e-05     0.01235 
mul_A1_mult_16_n375            4.361e+07   3.608e-15         1.1   9.521e-05     0.01235 
mul_A2_mult_16_n377            4.337e+07   3.624e-15         1.1   9.511e-05     0.01234 
mul_B2_mult_16_n376            4.313e+07   3.644e-15         1.1   9.509e-05     0.01233 
mul_B1_mult_16_n344            4.337e+07   3.621e-15         1.1   9.503e-05     0.01232 
mul_A1_mult_16_n23             3.855e+07   4.074e-15         1.1   9.502e-05     0.01232 
add_A0_add_16_carry[3]         5.181e+07   3.029e-15         1.1   9.493e-05     0.01231 
mul_A2_mult_16_n374            4.313e+07   3.623e-15         1.1   9.455e-05     0.01226 
mul_B1_mult_16_n322             4.53e+07    3.44e-15         1.1   9.428e-05     0.01223 
mul_A2_mult_16_n375            4.337e+07    3.59e-15         1.1   9.421e-05     0.01222 
mul_B1_mult_16_n152            3.253e+07   4.786e-15         1.1   9.419e-05     0.01222 
mul_A2_mult_16_n376            4.337e+07   3.585e-15         1.1   9.409e-05      0.0122 
mul_B1_mult_16_n371            4.337e+07   3.582e-15         1.1     9.4e-05     0.01219 
mul_A2_mult_16_n139            4.289e+07   3.619e-15         1.1   9.391e-05     0.01218 
mul_A2_mult_16_n73              4.53e+07   3.418e-15         1.1   9.367e-05     0.01215 
mul_A2_mult_16_n72              3.88e+07    3.99e-15         1.1   9.366e-05     0.01215 
mul_B2_mult_16_n374            4.337e+07   3.569e-15         1.1   9.364e-05     0.01215 
mul_A2_mult_16_n134            3.373e+07   4.547e-15         1.1    9.28e-05     0.01204 
mul_B1_mult_16_n72             3.928e+07   3.899e-15         1.1   9.266e-05     0.01202 
mul_A2_mult_16_n157            3.253e+07   4.705e-15         1.1    9.26e-05     0.01201 
mul_B2_mult_16_n82             4.916e+07   3.107e-15         1.1   9.241e-05     0.01199 
mul_B2_mult_16_n29             4.771e+07   3.199e-15         1.1   9.235e-05     0.01198 
mul_A1_mult_16_n62             4.892e+07    3.12e-15         1.1   9.233e-05     0.01197 
mul_A1_mult_16_n376            4.337e+07   3.496e-15         1.1   9.174e-05      0.0119 
mul_A1_mult_16_n333            3.205e+07   4.714e-15         1.1    9.14e-05     0.01185 
mul_B1_mult_16_n133            4.289e+07   3.514e-15         1.1    9.12e-05     0.01183 
mul_A2_mult_16_n76             4.747e+07   3.163e-15         1.1   9.084e-05     0.01178 
mul_A2_mult_16_n148            4.699e+07   3.193e-15         1.1   9.077e-05     0.01177 
mul_B2_mult_16_n145            4.458e+07   3.363e-15         1.1   9.069e-05     0.01176 
mul_A2_mult_16_n143            4.217e+07   3.553e-15         1.1   9.066e-05     0.01176 
mul_A2_mult_16_n344            4.337e+07   3.453e-15         1.1    9.06e-05     0.01175 
mul_B2_mult_16_n141            3.855e+07   3.871e-15         1.1   9.029e-05     0.01171 
mul_B1_mult_16_n62             4.892e+07   3.019e-15         1.1   8.935e-05     0.01159 
mul_A2_mult_16_n78             3.855e+07   3.821e-15         1.1   8.912e-05     0.01156 
mul_B2_mult_16_n359            2.723e+07   5.406e-15         1.1   8.905e-05     0.01155 
mul_B1_mult_16_n409            3.831e+07   3.841e-15         1.1   8.904e-05     0.01155 
mul_B1_mult_16_n86              4.53e+07   3.244e-15         1.1    8.89e-05     0.01153 
mul_B1_mult_16_n145             4.53e+07    3.24e-15         1.1   8.879e-05     0.01152 
mul_B1_mult_16_n43             3.855e+07   3.799e-15         1.1   8.862e-05     0.01149 
mul_A1_mult_16_n69             3.108e+07   4.695e-15         1.1   8.829e-05     0.01145 
mul_B1_mult_16_n157            3.181e+07   4.582e-15         1.1   8.818e-05     0.01144 
mul_A1_mult_16_n332            2.892e+07   5.037e-15         1.1   8.811e-05     0.01143 
mul_A1_mult_16_n43             3.855e+07    3.77e-15         1.1   8.793e-05      0.0114 
mul_B2_mult_16_n320            4.145e+07   3.506e-15         1.1   8.792e-05      0.0114 
mul_B2_mult_16_n89             4.241e+07    3.42e-15         1.1   8.774e-05     0.01138 
mul_B1_mult_16_n59             3.349e+07   4.308e-15         1.1    8.73e-05     0.01132 
mul_B1_mult_16_n87             4.096e+07   3.518e-15         1.1   8.718e-05     0.01131 
mul_A1_mult_16_n145             4.53e+07   3.181e-15         1.1   8.718e-05     0.01131 
mul_B2_mult_16_n41             3.133e+07   4.594e-15         1.1   8.707e-05     0.01129 
mul_B1_mult_16_n136             3.47e+07   4.137e-15         1.1   8.685e-05     0.01126 
mul_A2_mult_16_n132            3.373e+07   4.254e-15         1.1   8.683e-05     0.01126 
mul_A1_mult_16_n320            3.928e+07   3.623e-15         1.1    8.61e-05     0.01117 
mul_B2_mult_16_n83             3.952e+07   3.576e-15         1.1   8.549e-05     0.01109 
mul_A2_mult_16_n82             4.771e+07    2.96e-15         1.1   8.544e-05     0.01108 
mul_B1_mult_16_n401            3.952e+07   3.573e-15         1.1   8.543e-05     0.01108 
mul_B1_mult_16_n309            4.289e+07    3.29e-15         1.1   8.536e-05     0.01107 
mul_B2_mult_16_n70             4.723e+07   2.984e-15         1.1   8.526e-05     0.01106 
mul_B2_mult_16_n136            3.373e+07   4.167e-15         1.1   8.505e-05     0.01103 
mul_A1_mult_16_n86              4.53e+07   3.098e-15         1.1    8.49e-05     0.01101 
mul_B1_mult_16_n400            3.807e+07   3.679e-15         1.1   8.474e-05     0.01099 
mul_A1_mult_16_n315            4.434e+07   3.155e-15         1.1   8.463e-05     0.01098 
mul_A1_mult_16_n319            3.928e+07   3.561e-15         1.1   8.462e-05     0.01097 
